ID,duration,wav,wav_format,wav_opts
noise-free-sound-0026_193,3.7973125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0026.wav,wav,
noise-free-sound-0242_194,23.0038125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0242.wav,wav,
noise-free-sound-0305_195,29.5,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0305.wav,wav,
noise-free-sound-0802_196,5.1245,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0802.wav,wav,
noise-free-sound-0468_197,23.12375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0468.wav,wav,
noise-free-sound-0752_198,33.6083125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0752.wav,wav,
noise-free-sound-0240_199,26.2261875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0240.wav,wav,
noise-free-sound-0145_200,2.9121875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0145.wav,wav,
noise-free-sound-0082_201,20.20375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0082.wav,wav,
noise-free-sound-0678_202,2.0636875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0678.wav,wav,
noise-free-sound-0129_203,8.2939375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0129.wav,wav,
noise-free-sound-0518_204,18.7820625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0518.wav,wav,
noise-free-sound-0040_205,16.73,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0040.wav,wav,
noise-free-sound-0786_206,19.8,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0786.wav,wav,
noise-free-sound-0509_207,10.79725,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0509.wav,wav,
noise-free-sound-0356_208,24.96,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0356.wav,wav,
noise-free-sound-0116_209,8.82075,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0116.wav,wav,
noise-free-sound-0654_210,5.9820625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0654.wav,wav,
noise-free-sound-0545_211,31.07325,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0545.wav,wav,
noise-free-sound-0313_212,2.7875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0313.wav,wav,
noise-free-sound-0365_213,10.057125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0365.wav,wav,
noise-free-sound-0412_214,2.624875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0412.wav,wav,
noise-free-sound-0719_215,7.0008125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0719.wav,wav,
noise-free-sound-0210_216,5.6723125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0210.wav,wav,
noise-free-sound-0270_217,398.0610625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0270.wav,wav,
noise-free-sound-0474_218,35.935,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0474.wav,wav,
noise-free-sound-0672_219,6.2955,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0672.wav,wav,
noise-free-sound-0462_220,18.76375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0462.wav,wav,
noise-free-sound-0748_221,5.64,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0748.wav,wav,
noise-free-sound-0586_222,10.8333125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0586.wav,wav,
noise-free-sound-0566_223,6.1883125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0566.wav,wav,
noise-free-sound-0229_224,5.3339375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0229.wav,wav,
noise-free-sound-0160_225,34.325375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0160.wav,wav,
noise-free-sound-0246_226,24.7246875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0246.wav,wav,
noise-free-sound-0597_227,6.24325,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0597.wav,wav,
noise-free-sound-0397_228,45.328,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0397.wav,wav,
noise-free-sound-0071_229,9.3919375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0071.wav,wav,
noise-free-sound-0072_230,26.6225625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0072.wav,wav,
noise-free-sound-0360_231,13.89375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0360.wav,wav,
noise-free-sound-0612_232,11.0498125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0612.wav,wav,
noise-free-sound-0477_233,15.124875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0477.wav,wav,
noise-free-sound-0428_234,18.622375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0428.wav,wav,
noise-free-sound-0212_235,9.5511875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0212.wav,wav,
noise-free-sound-0125_236,1.125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0125.wav,wav,
noise-free-sound-0840_237,70.191,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0840.wav,wav,
noise-free-sound-0057_238,8.1304375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0057.wav,wav,
noise-free-sound-0451_239,44.04,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0451.wav,wav,
noise-free-sound-0547_240,4.848875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0547.wav,wav,
noise-free-sound-0011_241,34.8501875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0011.wav,wav,
noise-free-sound-0199_242,6.25625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0199.wav,wav,
noise-free-sound-0820_243,18.450875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0820.wav,wav,
noise-free-sound-0171_244,4.6293125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0171.wav,wav,
noise-free-sound-0029_245,8.90775,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0029.wav,wav,
noise-free-sound-0350_246,9.0,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0350.wav,wav,
noise-free-sound-0399_247,16.9025,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0399.wav,wav,
noise-free-sound-0169_248,2.304,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0169.wav,wav,
noise-free-sound-0503_249,5.0648125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0503.wav,wav,
noise-free-sound-0207_250,7.0904375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0207.wav,wav,
noise-free-sound-0724_251,0.9109375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0724.wav,wav,
noise-free-sound-0243_252,90.0005625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0243.wav,wav,
noise-free-sound-0076_253,80.0,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0076.wav,wav,
noise-free-sound-0118_254,17.41,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0118.wav,wav,
noise-free-sound-0373_255,3.234625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0373.wav,wav,
noise-free-sound-0814_256,15.661625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0814.wav,wav,
noise-free-sound-0479_257,3.715625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0479.wav,wav,
noise-free-sound-0673_258,3.8298125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0673.wav,wav,
noise-free-sound-0051_259,6.52,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0051.wav,wav,
noise-free-sound-0819_260,109.9043125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0819.wav,wav,
noise-free-sound-0671_261,70.191,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0671.wav,wav,
noise-free-sound-0327_262,5.1596875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0327.wav,wav,
noise-free-sound-0269_263,49.125125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0269.wav,wav,
noise-free-sound-0254_264,64.142125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0254.wav,wav,
noise-free-sound-0017_265,7.8773125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0017.wav,wav,
noise-free-sound-0434_266,21.528,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0434.wav,wav,
noise-free-sound-0347_267,13.7801875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0347.wav,wav,
noise-free-sound-0763_268,20.491625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0763.wav,wav,
noise-free-sound-0188_269,9.5511875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0188.wav,wav,
noise-free-sound-0422_270,9.1626875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0422.wav,wav,
noise-free-sound-0372_271,22.88875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0372.wav,wav,
noise-free-sound-0189_272,6.8401875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0189.wav,wav,
noise-free-sound-0604_273,7.358125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0604.wav,wav,
noise-free-sound-0330_274,8.4288125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0330.wav,wav,
noise-free-sound-0311_275,13.746375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0311.wav,wav,
noise-free-sound-0137_276,113.25,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0137.wav,wav,
noise-free-sound-0553_277,16.431,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0553.wav,wav,
noise-free-sound-0592_278,32.875125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0592.wav,wav,
noise-free-sound-0741_279,18.696,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0741.wav,wav,
noise-free-sound-0278_280,37.59825,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0278.wav,wav,
noise-free-sound-0310_281,22.03575,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0310.wav,wav,
noise-free-sound-0174_282,9.109125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0174.wav,wav,
noise-free-sound-0626_283,1.3235625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0626.wav,wav,
noise-free-sound-0218_284,6.131125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0218.wav,wav,
noise-free-sound-0166_285,0.768,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0166.wav,wav,
noise-free-sound-0588_286,5.8026875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0588.wav,wav,
noise-free-sound-0793_287,9.4301875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0793.wav,wav,
noise-free-sound-0781_288,60.7200625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0781.wav,wav,
noise-free-sound-0816_289,1.324625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0816.wav,wav,
noise-free-sound-0102_290,143.62125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0102.wav,wav,
noise-free-sound-0584_291,15.7739375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0584.wav,wav,
noise-free-sound-0842_292,300.0,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0842.wav,wav,
noise-free-sound-0535_293,18.137625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0535.wav,wav,
noise-free-sound-0698_294,76.168875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0698.wav,wav,
noise-free-sound-0406_295,19.8315,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0406.wav,wav,
noise-free-sound-0437_296,1.19,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0437.wav,wav,
noise-free-sound-0147_297,8.6333125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0147.wav,wav,
noise-free-sound-0279_298,17.3333125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0279.wav,wav,
noise-free-sound-0663_299,29.3544375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0663.wav,wav,
noise-free-sound-0138_300,3.25,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0138.wav,wav,
noise-free-sound-0562_301,9.0645,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0562.wav,wav,
noise-free-sound-0579_302,17.2660625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0579.wav,wav,
noise-free-sound-0824_303,33.12325,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0824.wav,wav,
noise-free-sound-0155_304,72.6613125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0155.wav,wav,
noise-free-sound-0351_305,4.968,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0351.wav,wav,
noise-free-sound-0023_306,11.24,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0023.wav,wav,
noise-free-sound-0449_307,4.7380625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0449.wav,wav,
noise-free-sound-0247_308,77.7345625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0247.wav,wav,
noise-free-sound-0020_309,60.18575,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0020.wav,wav,
noise-free-sound-0441_310,45.568,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0441.wav,wav,
noise-free-sound-0000_311,17.65875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0000.wav,wav,
noise-free-sound-0159_312,5.216,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0159.wav,wav,
noise-free-sound-0272_313,41.058125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0272.wav,wav,
noise-free-sound-0332_314,3.625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0332.wav,wav,
noise-free-sound-0304_315,62.0408125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0304.wav,wav,
noise-free-sound-0337_316,1.4255,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0337.wav,wav,
noise-free-sound-0101_317,112.90125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0101.wav,wav,
noise-free-sound-0173_318,106.802,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0173.wav,wav,
noise-free-sound-0766_319,0.026125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0766.wav,wav,
noise-free-sound-0393_320,5.5379375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0393.wav,wav,
noise-free-sound-0629_321,3.5,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0629.wav,wav,
noise-free-sound-0713_322,1.6979375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0713.wav,wav,
noise-free-sound-0013_323,1.5445,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0013.wav,wav,
noise-free-sound-0346_324,18.5469375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0346.wav,wav,
noise-free-sound-0032_325,61.42,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0032.wav,wav,
noise-free-sound-0410_326,1.1808125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0410.wav,wav,
noise-free-sound-0653_327,29.125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0653.wav,wav,
noise-free-sound-0841_328,90.0,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0841.wav,wav,
noise-free-sound-0603_329,7.3740625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0603.wav,wav,
noise-free-sound-0249_330,40.684625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0249.wav,wav,
noise-free-sound-0505_331,9.373875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0505.wav,wav,
noise-free-sound-0405_332,2.306875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0405.wav,wav,
noise-free-sound-0743_333,43.9640625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0743.wav,wav,
noise-free-sound-0836_334,64.896,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0836.wav,wav,
noise-free-sound-0263_335,0.9043125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0263.wav,wav,
noise-free-sound-0111_336,16.4451875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0111.wav,wav,
noise-free-sound-0181_337,4.7964375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0181.wav,wav,
noise-free-sound-0705_338,11.3306875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0705.wav,wav,
noise-free-sound-0794_339,4.434125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0794.wav,wav,
noise-free-sound-0232_340,44.2890625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0232.wav,wav,
noise-free-sound-0706_341,28.290625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0706.wav,wav,
noise-free-sound-0499_342,7.889,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0499.wav,wav,
noise-free-sound-0043_343,1.5325,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0043.wav,wav,
noise-free-sound-0471_344,7.915125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0471.wav,wav,
noise-free-sound-0438_345,7.52325,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0438.wav,wav,
noise-free-sound-0002_346,71.2175,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0002.wav,wav,
noise-free-sound-0498_347,5.0,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0498.wav,wav,
noise-free-sound-0056_348,9.74275,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0056.wav,wav,
noise-free-sound-0443_349,42.24,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0443.wav,wav,
noise-free-sound-0733_350,31.94775,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0733.wav,wav,
noise-free-sound-0206_351,2.3356875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0206.wav,wav,
noise-free-sound-0289_352,22.2821875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0289.wav,wav,
noise-free-sound-0496_353,5.97325,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0496.wav,wav,
noise-free-sound-0309_354,3.3729375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0309.wav,wav,
noise-free-sound-0828_355,60.081625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0828.wav,wav,
noise-free-sound-0587_356,6.1226875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0587.wav,wav,
noise-free-sound-0286_357,9.5603125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0286.wav,wav,
noise-free-sound-0415_358,6.624,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0415.wav,wav,
noise-free-sound-0623_359,34.9518125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0623.wav,wav,
noise-free-sound-0685_360,43.8785625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0685.wav,wav,
noise-free-sound-0411_361,2.3625625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0411.wav,wav,
noise-free-sound-0036_362,4.57,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0036.wav,wav,
noise-free-sound-0292_363,17.97225,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0292.wav,wav,
noise-free-sound-0001_364,40.5365,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0001.wav,wav,
noise-free-sound-0660_365,41.8373125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0660.wav,wav,
noise-free-sound-0674_366,31.131875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0674.wav,wav,
noise-free-sound-0049_367,3.4666875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0049.wav,wav,
noise-free-sound-0037_368,0.94,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0037.wav,wav,
noise-free-sound-0721_369,9.03,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0721.wav,wav,
noise-free-sound-0045_370,4.644,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0045.wav,wav,
noise-free-sound-0811_371,7.9760625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0811.wav,wav,
noise-free-sound-0644_372,94.5981875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0644.wav,wav,
noise-free-sound-0602_373,4.125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0602.wav,wav,
noise-free-sound-0234_374,75.0171875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0234.wav,wav,
noise-free-sound-0100_375,7.323125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0100.wav,wav,
noise-free-sound-0098_376,2.766,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0098.wav,wav,
noise-free-sound-0833_377,4.97375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0833.wav,wav,
noise-free-sound-0764_378,0.0645625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0764.wav,wav,
noise-free-sound-0062_379,6.0666875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0062.wav,wav,
noise-free-sound-0353_380,26.0963125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0353.wav,wav,
noise-free-sound-0750_381,5.4595625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0750.wav,wav,
noise-free-sound-0834_382,17.0666875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0834.wav,wav,
noise-free-sound-0378_383,22.2824375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0378.wav,wav,
noise-free-sound-0695_384,9.4238125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0695.wav,wav,
noise-free-sound-0707_385,40.0718125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0707.wav,wav,
